yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2017,CIN,NL,finnebr01,5,4,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0
2018,CIN,NL,finnebr01,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2020,WAS,NL,finneky01,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2021,WAS,NL,finneky01,68,0,63,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2022,WAS,NL,finneky01,66,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2023,WAS,NL,finneky01,67,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2024,WAS,NL,finneky01,65,0,1,65,65,0,0,0,0,0,0,0,0,0,0,0,0
2017,HOU,AL,fishede01,53,39,53,48,0,0,0,0,0,0,38,3,12,48,3,5,5
2018,HOU,AL,fishede01,42,24,42,37,0,0,0,0,0,0,26,9,3,37,2,4,5
2019,HOU,AL,fishede01,17,13,17,14,0,0,0,0,0,0,11,0,5,14,2,0,1
2019,TOR,AL,fishede01,40,30,40,33,0,0,0,0,0,0,27,3,4,33,3,4,5
2020,TOR,AL,fishede01,16,11,16,15,0,0,0,0,0,0,5,0,10,15,1,1,2
2021,MIL,NL,fishede01,4,1,4,3,0,0,0,0,0,0,1,0,2,3,0,1,0
2022,NYN,NL,fishena01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIA,NL,fishmja01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2015,WAS,NL,fistedo01,29,15,29,25,25,0,0,0,0,0,0,0,0,0,0,3,1
2016,HOU,AL,fistedo01,32,32,3,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2017,BOS,AL,fistedo01,18,15,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2018,TEX,AL,fistedo01,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2024,BOS,AL,fittsri01,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2023,SFN,NL,fitzgty01,10,10,10,10,0,0,0,0,3,0,0,9,0,9,0,0,0
2024,SFN,NL,fitzgty01,96,81,96,88,3,0,2,6,0,72,4,8,0,11,3,4,9
2021,ATL,NL,flaaja01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,BAL,AL,flaaja01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,SLN,NL,flaheja01,6,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2018,SLN,NL,flaheja01,31,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,3
2019,SLN,NL,flaheja01,38,33,35,33,33,0,0,0,0,0,0,0,0,0,0,0,5
2020,SLN,NL,flaheja01,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2021,SLN,NL,flaheja01,17,15,15,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2022,SLN,NL,flaheja01,9,8,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2023,BAL,AL,flaheja01,9,7,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2023,SLN,NL,flaheja01,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2024,DET,AL,flaheja01,18,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2024,LAN,NL,flaheja01,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2015,BAL,AL,flahery01,91,81,91,90,0,0,11,56,8,15,1,0,5,6,0,2,3
2016,BAL,AL,flahery01,74,42,74,70,1,0,7,1,40,13,3,0,6,9,0,7,3
2017,BAL,AL,flahery01,23,9,23,21,0,0,0,12,5,5,1,0,1,2,0,2,2
2018,ATL,NL,flahery01,81,33,81,46,0,0,7,1,40,0,0,0,0,0,0,36,2
2019,CLE,AL,flahery01,14,6,14,13,0,0,0,2,11,0,0,0,0,0,0,1,1
2015,COL,NL,flandyo01,19,10,18,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2016,COL,NL,flandyo01,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2020,TBA,AL,flemijo01,7,5,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2021,TBA,AL,flemijo01,26,11,1,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2022,TBA,AL,flemijo01,10,3,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2023,TBA,AL,flemijo01,12,3,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2024,PIT,NL,flemijo01,25,3,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2020,SEA,AL,fletcaa01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2021,SEA,AL,fletcaa01,4,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,fletcaa01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2018,LAA,AL,fletcda02,80,70,80,80,0,0,0,43,33,7,0,0,4,4,0,8,0
2019,LAA,AL,fletcda02,154,145,154,154,0,0,0,42,90,39,21,0,2,23,0,0,1
2020,LAA,AL,fletcda02,49,49,49,49,0,0,0,15,8,27,0,0,1,1,0,0,0
2021,LAA,AL,fletcda02,157,156,157,156,0,0,0,142,0,20,0,0,0,0,0,1,0
2022,LAA,AL,fletcda02,61,54,61,60,0,0,0,44,0,36,0,0,0,0,0,4,2
2023,LAA,AL,fletcda02,33,26,33,32,0,0,0,14,3,18,0,0,0,0,0,1,2
2024,ATL,NL,fletcda02,5,3,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0
2023,ARI,NL,fletcdo01,28,24,28,27,0,0,0,0,0,0,4,14,12,30,0,1,1
2024,CHA,AL,fletcdo01,72,64,72,71,0,0,0,0,0,0,1,29,43,71,0,3,1
2017,NYN,NL,flexech01,14,9,13,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2018,NYN,NL,flexech01,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYN,NL,flexech01,9,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2021,SEA,AL,flexech01,31,31,2,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2022,SEA,AL,flexech01,33,22,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2023,COL,NL,flexech01,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2023,SEA,AL,flexech01,17,4,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2024,CHA,AL,flexech01,33,30,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2020,CHA,AL,florebe01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2021,SLN,NL,florebe01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,MIA,NL,floreke01,7,1,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2016,MIA,NL,floreke01,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,NYA,AL,florera02,12,8,12,12,0,0,0,0,0,0,11,0,1,12,0,0,0
2016,MIL,NL,florera02,104,66,104,83,0,0,2,0,0,0,13,29,49,83,0,26,0
2017,LAA,AL,florera02,3,3,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0
2015,NYN,NL,florewi01,137,126,137,134,0,0,0,37,0,103,0,0,0,0,0,4,0
2016,NYN,NL,florewi01,103,78,103,92,0,0,27,18,51,8,0,0,0,0,0,15,1
2017,NYN,NL,florewi01,110,80,110,90,0,0,29,12,55,0,0,0,0,0,1,21,0
2018,NYN,NL,florewi01,126,90,126,101,0,0,83,13,10,0,0,0,0,0,2,25,0
2019,ARI,NL,florewi01,89,60,89,70,0,0,16,64,0,0,0,0,0,0,0,23,0
2020,SFN,NL,florewi01,55,50,55,30,0,0,14,14,3,0,0,0,0,0,22,5,0
2021,SFN,NL,florewi01,139,96,139,109,0,0,34,30,58,0,0,0,0,0,4,39,0
2022,SFN,NL,florewi01,151,132,151,121,0,0,45,61,34,0,0,0,0,0,26,18,0
2023,SFN,NL,florewi01,126,97,126,78,0,0,61,6,22,0,0,0,0,0,41,28,0
2024,SFN,NL,florewi01,71,52,71,57,0,0,56,0,2,0,0,0,0,0,8,18,1
2020,NYA,AL,flories01,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2021,NYA,AL,flories01,11,7,11,11,0,0,0,0,0,0,0,11,0,11,0,1,1
2022,NYA,AL,flories01,17,9,17,15,0,0,0,0,0,0,2,14,0,15,2,1,2
2023,NYA,AL,flories01,19,18,19,19,0,0,0,0,0,0,0,19,0,19,0,0,1
2024,CLE,AL,flories01,36,27,36,22,0,0,0,0,0,0,13,1,12,22,12,8,0
2015,PIT,NL,floripe01,24,4,24,20,0,0,0,3,0,17,0,0,0,0,0,1,9
2016,PIT,NL,floripe01,18,3,18,14,0,0,0,8,0,6,0,0,0,0,0,1,8
2017,PHI,NL,floripe01,15,12,15,14,0,0,0,1,1,2,1,8,2,11,0,1,0
2018,PHI,NL,floripe01,50,10,50,32,2,0,0,4,1,21,0,1,4,5,0,19,5
2016,TBA,AL,florody01,12,0,2,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHN,NL,florody01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,CIN,NL,florody01,25,0,24,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2018,LAN,NL,florody01,29,0,24,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAN,NL,florody01,50,0,46,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2020,LAN,NL,florody01,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2021,MIA,NL,florody01,68,0,65,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2022,MIA,NL,florody01,56,0,1,56,56,0,0,0,0,0,0,0,0,0,0,0,0
2023,MIA,NL,florody01,43,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0
2023,MIN,AL,florody01,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2024,ARI,NL,florody01,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2024,WAS,NL,florody01,51,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHA,AL,flowety01,112,100,112,111,0,110,2,0,0,0,0,0,0,0,1,1,0
2016,ATL,NL,flowety01,83,76,83,81,0,81,0,0,0,0,0,0,0,0,0,3,0
2017,ATL,NL,flowety01,99,86,99,85,0,85,0,0,0,0,0,0,0,0,1,13,0
2018,ATL,NL,flowety01,82,71,82,76,0,76,0,0,0,0,0,0,0,0,1,6,1
2019,ATL,NL,flowety01,85,73,85,83,0,83,0,0,0,0,0,0,0,0,0,4,1
2020,ATL,NL,flowety01,22,22,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,floydga01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2016,TOR,AL,floydga01,28,0,3,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2016,KCA,AL,flynnbr01,36,1,3,36,36,0,0,0,0,0,0,0,0,0,0,0,0
2017,KCA,AL,flynnbr01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,KCA,AL,flynnbr01,48,0,3,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2019,KCA,AL,flynnbr01,11,1,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2021,DET,AL,foleyja01,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2022,DET,AL,foleyja01,60,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2023,DET,AL,foleyja01,70,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0
2024,DET,AL,foleyja01,69,0,1,69,69,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,foltymi01,18,15,17,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2016,ATL,NL,foltymi01,22,22,19,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2017,ATL,NL,foltymi01,29,28,28,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2018,ATL,NL,foltymi01,31,31,30,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2019,ATL,NL,foltymi01,21,21,19,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2020,ATL,NL,foltymi01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,TEX,AL,foltymi01,28,24,2,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2017,LAA,AL,fontano01,12,5,12,9,0,0,0,9,0,0,0,0,0,0,1,1,3
2018,LAA,AL,fontano01,8,1,8,7,0,0,0,3,2,2,0,0,0,0,0,1,3
2017,LAN,NL,fontwi01,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,LAN,NL,fontwi01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2018,OAK,AL,fontwi01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,TBA,AL,fontwi01,9,5,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYN,NL,fontwi01,15,3,14,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2019,TBA,AL,fontwi01,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,fontwi01,23,14,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2020,TOR,AL,fontwi01,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,fordmi01,50,36,50,30,1,0,29,0,0,0,0,0,0,0,14,12,0
2020,NYA,AL,fordmi01,29,18,29,13,0,0,13,0,0,0,0,0,0,0,7,10,0
2021,NYA,AL,fordmi01,22,18,22,21,0,0,21,0,0,0,0,0,0,0,0,2,0
2022,ATL,NL,fordmi01,5,2,5,1,1,0,0,0,0,0,0,0,0,0,2,2,0
2022,LAA,AL,fordmi01,28,25,28,27,0,0,27,0,0,0,0,0,0,0,0,1,0
2022,SEA,AL,fordmi01,16,9,16,1,0,0,1,0,0,0,0,0,0,0,10,7,0
2022,SFN,NL,fordmi01,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2023,SEA,AL,fordmi01,84,65,83,12,2,0,10,0,0,0,0,0,0,0,67,15,1
2024,CIN,NL,fordmi01,17,15,17,2,0,0,2,0,0,0,0,0,0,0,13,2,0
2015,TBA,AL,forsylo01,153,148,153,143,0,0,26,126,9,0,0,0,0,0,7,4,1
2016,TBA,AL,forsylo01,127,125,127,118,0,0,0,118,0,0,0,0,0,0,7,2,0
2017,LAN,NL,forsylo01,119,101,119,113,0,0,1,80,42,2,3,0,0,3,0,13,0
2018,LAN,NL,forsylo01,70,49,70,61,0,0,1,51,12,0,0,0,0,0,0,11,1
2018,MIN,AL,forsylo01,50,48,50,49,0,0,0,48,0,0,1,0,0,1,1,1,0
2019,TEX,AL,forsylo01,101,86,101,91,0,0,46,8,33,15,0,0,0,0,0,9,2
2020,MIA,NL,forsylo01,13,11,12,11,1,0,4,6,0,0,0,0,0,0,2,0,0
2021,MIA,NL,forteni01,14,7,14,7,0,7,0,0,0,0,0,0,0,0,3,6,1
2022,MIA,NL,forteni01,72,59,72,60,0,59,1,0,0,0,0,0,0,0,13,8,3
2023,MIA,NL,forteni01,108,85,108,104,0,104,0,0,0,0,0,0,0,0,1,4,6
2024,MIA,NL,forteni01,110,99,110,109,0,109,0,0,0,0,0,0,0,0,0,1,0
2024,TEX,AL,foscuju01,15,12,15,3,0,0,1,2,0,0,0,0,0,0,11,2,0
2020,CHA,AL,fostema01,23,2,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2021,CHA,AL,fostema01,37,0,1,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2022,CHA,AL,fostema01,48,0,1,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2024,CHA,AL,fostema01,6,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2015,CHN,NL,fowlede01,156,149,156,152,0,0,0,0,0,0,0,152,0,152,0,6,0
2016,CHN,NL,fowlede01,125,118,125,121,0,0,0,0,0,0,0,121,0,121,1,4,0
2017,SLN,NL,fowlede01,118,109,118,109,0,0,0,0,0,0,0,109,0,109,1,8,0
2018,SLN,NL,fowlede01,90,74,90,75,0,0,0,0,0,0,0,0,75,75,0,15,0
2019,SLN,NL,fowlede01,150,132,150,140,0,0,0,0,0,0,0,58,118,140,0,11,1
2020,SLN,NL,fowlede01,31,29,31,27,0,0,0,0,0,0,0,0,27,27,2,2,0
2021,LAA,AL,fowlede01,7,6,7,7,0,0,0,0,0,0,0,0,7,7,0,0,0
2017,NYA,AL,fowledu01,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2018,OAK,AL,fowledu01,69,45,69,62,0,0,0,0,0,0,3,57,3,62,0,13,9
2021,PIT,NL,fowledu01,18,12,18,13,0,0,0,0,0,0,0,12,1,13,0,6,0
2022,WAS,NL,foxlu01,10,7,10,8,0,0,0,0,3,6,0,0,0,0,0,0,1
2019,SEA,AL,fraleja01,12,10,12,12,0,0,0,0,0,0,0,11,1,12,0,2,0
2020,SEA,AL,fraleja01,7,7,7,7,0,0,0,0,0,0,1,0,6,7,0,0,0
2021,SEA,AL,fraleja01,78,60,78,69,0,0,0,0,0,0,51,16,6,69,7,17,0
2022,CIN,NL,fraleja01,68,56,68,51,0,0,0,0,0,0,29,7,16,51,14,12,0
2023,CIN,NL,fraleja01,111,85,111,81,0,0,0,0,0,0,29,0,55,84,23,24,1
2024,CIN,NL,fraleja01,116,98,116,100,0,0,0,0,0,0,5,2,97,100,8,15,1
2022,TOR,AL,francbo01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,TOR,AL,francbo01,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2024,TOR,AL,francbo01,27,13,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2019,SFN,NL,francen01,5,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOR,AL,francje01,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2015,PHI,NL,francje02,119,71,118,102,1,0,0,0,0,0,20,0,85,101,2,31,0
2016,ATL,NL,francje02,99,57,99,62,0,0,0,0,0,0,53,0,10,62,3,38,1
2016,MIA,NL,francje02,26,9,26,17,0,0,0,0,1,0,10,0,7,16,0,11,0
2023,HOU,AL,francjp01,24,23,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2024,HOU,AL,francjp01,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2015,PHI,NL,francma02,80,78,80,77,0,0,2,0,75,0,0,0,0,0,0,2,0
2016,PHI,NL,francma02,152,147,152,148,0,0,0,0,148,0,0,0,0,0,0,4,0
2017,PHI,NL,francma02,154,147,154,146,0,0,2,0,144,0,0,0,0,0,2,7,0
2018,PHI,NL,francma02,131,111,131,117,0,0,0,0,117,0,0,0,0,0,1,14,0
2019,PHI,NL,francma02,123,100,123,111,0,0,2,0,110,0,0,0,0,0,0,14,1
2020,KCA,AL,francma02,60,60,60,52,0,0,2,0,51,0,0,0,0,0,8,0,0
2021,BAL,AL,francma02,104,100,104,100,0,0,2,0,99,0,0,0,0,0,3,2,1
2022,WAS,NL,francma02,103,98,103,99,0,0,3,0,99,0,0,0,0,0,3,4,0
2019,SDN,NL,francty01,69,45,69,55,2,0,1,21,36,0,0,0,0,0,0,21,0
2020,SDN,NL,francty01,20,12,20,7,0,0,5,0,2,0,0,0,0,0,10,8,0
2020,SEA,AL,francty01,23,23,23,14,0,0,0,10,4,0,0,0,0,0,9,0,0
2021,SEA,AL,francty01,152,151,152,127,0,0,106,21,5,0,0,0,0,0,26,1,0
2022,SEA,AL,francty01,140,138,140,130,0,0,127,1,6,0,0,0,0,0,8,2,0
2023,SEA,AL,francty01,158,154,158,158,0,0,158,0,0,0,0,0,0,0,0,4,0
2024,CIN,NL,francty01,52,48,52,46,0,0,46,0,0,0,0,0,0,0,6,2,0
2024,SEA,AL,francty01,88,83,88,87,0,0,87,1,0,0,0,0,0,0,1,3,0
2021,TBA,AL,francwa01,70,70,70,69,0,0,0,1,8,63,0,0,0,0,0,0,0
2022,TBA,AL,francwa01,83,80,83,72,0,0,0,0,0,72,0,0,0,0,10,3,0
2023,TBA,AL,francwa01,112,109,112,111,0,0,0,0,0,111,0,0,0,0,1,3,0
2015,SFN,NL,frandke01,7,3,7,4,0,0,4,0,0,0,0,0,0,0,0,3,0
2015,TBA,AL,frankni01,44,23,44,36,1,0,10,17,0,11,0,0,0,0,3,8,5
2016,TBA,AL,frankni01,60,45,60,43,0,0,9,8,0,5,18,0,7,25,8,13,1
2017,LAA,AL,frankni01,13,8,13,11,0,0,0,8,0,0,3,0,0,3,0,3,0
2017,MIL,NL,frankni01,53,14,53,18,0,0,0,1,0,1,16,0,2,17,0,37,0
2018,MIL,NL,frankni01,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,CHN,NL,frankse01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,SEA,AL,frankse01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2021,ARI,NL,frankse01,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,CHA,AL,frareca01,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHA,AL,frareca01,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2015,ATL,NL,frasoja01,6,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2015,KCA,AL,frasoja01,26,0,2,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2016,PIT,NL,fraziad01,66,27,66,49,0,0,0,17,5,0,20,1,16,35,0,14,7
2017,PIT,NL,fraziad01,121,93,121,105,0,0,0,42,1,1,52,4,15,67,1,24,1
2018,PIT,NL,fraziad01,113,67,113,85,0,0,0,55,0,0,14,9,13,35,2,38,1
2019,PIT,NL,fraziad01,152,133,152,142,0,0,0,142,0,0,0,0,0,0,0,13,0
2020,PIT,NL,fraziad01,58,54,58,54,0,0,0,41,0,0,14,0,0,14,2,3,0
2021,PIT,NL,fraziad01,98,93,98,95,0,0,0,94,0,0,7,0,0,7,1,4,1
2021,SDN,NL,fraziad01,57,47,57,51,0,0,0,46,0,0,5,0,0,5,0,9,0
2022,SEA,AL,fraziad01,156,140,156,144,0,0,0,124,0,4,16,2,21,38,8,14,1
2023,BAL,AL,fraziad01,141,113,141,136,0,0,0,130,0,0,3,0,7,10,2,23,1
2024,KCA,AL,fraziad01,104,72,104,81,0,0,1,43,9,0,10,0,26,34,16,28,2
2017,NYA,AL,frazicl01,39,35,39,37,0,0,0,0,0,0,30,0,7,37,2,2,1
2018,NYA,AL,frazicl01,15,9,15,10,0,0,0,0,0,0,9,1,0,10,1,3,1
2019,NYA,AL,frazicl01,69,59,69,53,0,0,0,0,0,0,17,0,36,53,15,4,1
2020,NYA,AL,frazicl01,39,39,39,34,0,0,0,0,0,0,8,0,28,34,5,0,0
2021,NYA,AL,frazicl01,66,56,66,63,0,0,0,0,0,0,37,0,33,63,0,9,0
2022,CHN,NL,frazicl01,19,10,19,7,0,0,0,0,0,0,5,0,2,7,8,6,2
2023,CHA,AL,frazicl01,33,17,33,31,0,0,0,0,0,0,6,3,26,35,0,7,5
2015,CIN,NL,frazito01,157,155,157,155,0,0,0,0,155,0,0,0,0,0,0,2,0
2016,CHA,AL,frazito01,158,158,158,156,0,0,7,0,149,0,0,0,0,0,2,0,0
2017,CHA,AL,frazito01,81,80,81,68,0,0,4,0,67,0,0,0,0,0,12,1,0
2017,NYA,AL,frazito01,66,61,66,66,0,0,0,0,66,0,0,0,0,0,0,2,0
2018,NYN,NL,frazito01,115,109,115,109,0,0,0,0,109,0,0,0,0,0,1,5,0
2019,NYN,NL,frazito01,133,117,133,121,0,0,3,0,120,0,0,0,0,0,3,12,0
2020,NYN,NL,frazito01,14,12,14,14,1,0,0,0,14,0,0,0,0,0,0,0,0
2020,TEX,AL,frazito01,31,30,31,31,0,0,16,0,15,0,0,0,0,0,0,1,0
2021,PIT,NL,frazito01,13,8,13,6,0,0,4,0,3,0,0,0,0,0,3,4,0
2017,COL,NL,freelky01,35,28,33,33,33,0,0,0,0,0,0,0,0,0,0,2,0
2018,COL,NL,freelky01,33,33,30,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2019,COL,NL,freelky01,22,22,19,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2020,COL,NL,freelky01,13,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2021,COL,NL,freelky01,25,23,23,24,23,0,0,0,0,0,0,0,1,1,0,2,0
2022,COL,NL,freelky01,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2023,COL,NL,freelky01,29,29,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2024,COL,NL,freelky01,22,21,2,21,21,0,0,0,0,0,0,0,0,0,0,0,1
2015,ATL,NL,freemfr01,118,111,118,117,0,0,117,0,0,0,0,0,0,0,1,3,0
2016,ATL,NL,freemfr01,158,158,158,158,0,0,158,0,0,0,0,0,0,0,0,0,0
2017,ATL,NL,freemfr01,117,116,117,117,0,0,105,0,16,0,0,0,0,0,0,1,0
2018,ATL,NL,freemfr01,162,160,162,161,0,0,161,0,0,0,0,0,0,0,0,1,0
2019,ATL,NL,freemfr01,158,157,158,158,0,0,158,0,0,0,0,0,0,0,0,1,0
2020,ATL,NL,freemfr01,60,58,60,58,0,0,58,0,0,0,0,0,0,0,2,2,0
2021,ATL,NL,freemfr01,159,158,159,159,0,0,159,0,0,0,0,0,0,0,0,0,0
2022,LAN,NL,freemfr01,159,159,159,159,0,0,159,0,0,0,0,0,0,0,0,0,0
2023,LAN,NL,freemfr01,161,161,161,161,0,0,161,0,0,0,0,0,0,0,0,0,0
2024,LAN,NL,freemfr01,147,147,147,147,0,0,147,0,0,0,0,0,0,0,0,0,0
2016,ARI,NL,freemmi01,8,1,8,2,0,0,0,0,0,0,1,0,1,2,0,7,0
2016,SEA,AL,freemmi01,13,3,13,7,0,0,0,5,0,2,0,0,0,0,2,3,4
2017,CHN,NL,freemmi01,15,4,15,12,0,0,0,3,0,10,0,0,0,0,0,3,3
2017,LAN,NL,freemmi01,4,0,4,1,0,0,0,0,1,0,0,0,0,0,0,3,0
2017,SEA,AL,freemmi01,16,6,16,7,1,0,3,3,2,0,0,0,0,0,1,8,1
2018,CHN,NL,freemmi01,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,CLE,AL,freemmi01,75,47,75,66,1,0,0,33,18,9,6,0,0,6,2,13,6
2020,CLE,AL,freemmi01,24,8,24,18,0,0,1,4,6,3,4,0,0,4,2,8,2
2021,CIN,NL,freemmi01,37,11,37,30,1,0,9,2,7,12,1,3,0,4,1,10,6
2015,TEX,AL,freemsa01,54,0,4,54,54,0,0,0,0,0,0,0,0,0,0,0,0
2016,MIL,NL,freemsa01,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2017,ATL,NL,freemsa01,58,0,54,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2018,ATL,NL,freemsa01,63,0,59,63,63,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAA,AL,freemsa01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,WAS,NL,freemsa01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,CLE,AL,freemty01,24,21,24,22,0,0,0,4,11,7,0,0,0,0,1,2,1
